58,3,天桥线,15,九龙山庄,676、844、679路九龙山庄站公交车站出站口处（在路西侧）,6:20,8:13,12:13,16:13,20130715160635575.JPG
59,3,天桥线,16,西红门北站,676、679、631路西红门北站公交车站出站口处，过街天桥下（在路西侧）,6:22,8:16,12:16,16:16,20130715160544747.JPG
60,3,天桥线,17,西红门南站,377、410、610路西红门南站公交车站出站口处，过街天桥下（在路西侧）,6:25,8:20,12:20,16:20,20130715160423309.JPG
61,3,天桥线,18,郁花园一里,环城1路、377、兴14路郁花园一里站公交车站出站口处，在路北侧（对面是郁花园一里小区北门）,6:27,8:23,12:23,16:23,20130715160325606.JPG;20130715160334950.JPG
62,3,天桥线,19,高米店北,地铁高米店北站A出口，631路、新城3路、环城1路高米店北地铁站公交车站进站口处，在路西侧（对面是郁花园二里19号楼）,6:29,8:26,12:26,16:26,20130715160216278.JPG;20130715160224747.JPG;20130715160232919.JPG
63,3,天桥线,20,金星西路（大兴法院）,新城1路，专24路，金星西路大兴法院站，公交车站出站口处，在路北侧（斜对面是大兴区法院）,6:31,8:29,12：29,16:29,20130715160115747.JPG;20130715160124450.JPG
64,3,天桥线,21,训练场,东方时尚驾校,6:55,8:55,12:55,16:55,
65,3,天桥线,22,返回,东方时尚驾校,9:05,13:05,17:15,19:15/21:05,
66,4,卢沟桥线,1,晓月苑二里,715、693路晓月苑二里站公交车站出站口处，在路东侧（正对面是北京电梯厂东大门）,5:50,7:20,11:20,15:20,20130715163709934.JPG;20130715163714544.JPG
67,4,卢沟桥线,2,晓月苑一里,693、301、313路晓月苑一里站公交车站出站口处，在路东侧,5:51,7:21,11:21,15:21,20130715163639997.JPG
68,4,卢沟桥线,3,抗战雕塑园,624、952、978、983路抗战雕塑园站公交车站出站口处，在路北侧,5:53,7:27,11:26,15:26,20130715163554044.JPG
69,4,卢沟桥线,4,杜家坎南,459、831、896、路杜家坎南站公交车站港湾处，在主路路西侧（背后是东方银鼎家居建材广场）,5:56,7:33,11:31,15:31,20130715163502966.JPG;20130715163512403.JPG;20130715163517263.JPG
70,4,卢沟桥线,5,长辛店北口,329、339、459、952路长辛店北口站公交车站出站口处，在路西侧（对面是北京瑞博门诊部）,5:58,7:35,11:33,15:33,20130715163415481.JPG;20130715163420747.JPG
71,4,卢沟桥线,6,长辛店南口,952、391、662、、329路长辛店南口站公交车站出站口处，在路西侧,6:00,7:37,11:35,15:35,20130715163328622.JPG;20130715163335966.JPG
72,4,卢沟桥线,7,北京十中,983、830、329、978路北京十中站公交车站出站口处，在路西侧,6:02,7:39,11:37,15:37,20130715163221356.JPG;20130715163231763.JPG
73,4,卢沟桥线,8,朱家坟,339、459、836、983路朱家坟站公交车站港湾处，在路北侧,6:04,7:42,11:40,15:40,20130715163125044.JPG;20130715163134356.JPG;20130715163142075.JPG
74,4,卢沟桥线,9,佃起村,836、459、978路佃起村公交车站处，在路北侧（背后是航天七三一医院）,6:06,7:45,11:43,15:43,20130715163017481.JPG;20130715163026966.JPG;20130715163034825.JPG
75,4,卢沟桥线,10,云岗北区,836、459、951路云岗北区站公交车处，在路北侧,6:08,7:47,11:45,15:45,20130715162908559.JPG;20130715162918950.JPG;20130715162925559.JPG
76,4,卢沟桥线,11,南宫市场,321、836、831路南宫市场站公交车站北侧20米，在路西侧（背后是恒源商厦大门）,6:10,7:50,11:48,15:48,20130715162806794.JPG;20130715162815575.JPG;20130715162821638.JPG
77,4,卢沟桥线,12,世界地热博览园,951、458路世界地热博览园站公交车站出站口处，在路西侧,6:13,7:54,11:52,15:52,20130715162712044.JPG;20130715162718388.JPG
78,4,卢沟桥线,13,地铁长阳站,646路地铁长阳站公交车站西侧100米人行过街天桥下，在路南侧（背后是地铁长阳站）,6:26,8:12,12:10,16:10,20131031175650281.JPG
79,4,卢沟桥线,14,训练场,东方时尚驾校,6:55,8:55,12:55,16:55,
80,4,卢沟桥线,15,返回,东方时尚驾校,9:05,13:05,17:15,19:15/21:05,
81,5,东线,1,慧忠北里,985、653路慧忠北里站公交车站后面辅路，麦当劳门前人行横道处，在路西侧，对面是中奥马哥孛罗大酒店,5:50,7:00,11:20,15:20,20130715171752388.JPG;20130715171800888.JPG
82,5,东线,2,炎黄艺术馆,特2、328、379路炎黄艺术馆站公交车站进站口，人行过街天桥北侧班车站牌处，在主路路西侧（对面是飘亮购物中心）,5:52,7:03,11:23,15:23,20130715171700028.JPG;20130715171711075.JPG;20130715171717513.JPG
83,5,东线,3,奥体东门,328、620、758路奥体东门站公交车站进站口，人行过街天桥北侧班车站牌处，在主路路西侧，对面是锦江之星旅馆,5:54,7:07,11:27,15:27,20130715171607044.JPG;20130715171614247.JPG;20130715171620013.JPG
84,5,东线,4,蒋宅口,104、124、108路蒋宅口站公交车站进站口处，在主路路西侧（对面是隆和宾馆）,5:58,7:13,11:34,15:34,20130715171506622.JPG;20130715171521388.JPG;20130715171529903.JPG
85,5,东线,5,安定门,安定门桥上东南角五道营胡同口，公共卫生间门前,6:00,7:15,11:36,15:36,20130715171412622.JPG;20130715171426559.JPG
86,5,东线,6,雍和宫桥东,特2、18、684、130路雍和宫桥东站公交车站出站口处，在辅路路南侧（背后是地铁雍和宫站B出口报亭）,6:02,7:17,11:38,15:38,20130715171319872.JPG;20130715171327559.JPG
87,5,东线,7,东直门（在东中街里面）,天恒大厦往南，东环广场广东发展银行门前路边豁口处，在路西侧（斜对面是东方时尚报名处）,6:06,7:23,11:44,15:44,20130715171214622.JPG;20130715171229684.JPG
88,5,东线,8,东四十条（在东中街里面）,保利剧院东门口，在路西侧，对面是新中西里19号楼，背后是同鼎轩,6:07,7:24,11:45,15:45,20130715171058731.JPG;20130715171111200.JPG;20130715171124169.JPG
89,5,东线,9,朝阳门南,特12内、特2内、44路内环朝阳门南站公交车站出站口处，人行过街天桥正下方，在主路路西侧,6:10,7:27,11:48,15:48,20130715171001934.JPG;20130715171011028.JPG
90,5,东线,10,雅宝路,609、特2、44内环雅宝路站公交车站出站口处，人行过街天桥下，在主路路西侧,6:11,7:28,11:49,15:49,20130715170914763.JPG
91,5,东线,11,肿瘤医院,434、特12内、91路肿瘤医院站公交车站出口处，背后是护城河（在主路路西侧）,6:14,7:35,11:56,15:56,20130801182139812.JPG
92,5,东线,12,左安门外（九点返回不停）,434、91、122路左安门外站公交车站出站口处，在路西侧（背后有个只允许行人进出的小区大门）,6:16,7:37,11:58,15:58,20130804071953982.JPG;20130804072002670.JPG;20130804072009998.JPG
93,5,东线,13,方庄环岛西,方庄体育公园南门口处，在路北侧（斜对面是方庄购物中心）,6:18,7:39,12:00,16:00,20130715170430075.JPG;20130715170439497.JPG
94,5,东线,14,永定门,先农坛体育场南门口右侧路边，“永定门西街”指路牌处，在南二环辅路路北侧,6:23,7:46,12:08,16:08,20130715170340950.JPG;20130715170350778.JPG
95,5,东线,15,陶然亭,特3、63路陶然亭公园南门站公交车站进站口处，有一个限速50公里的牌子（在南二环辅路路北侧）,6:24,7:47,12:10,16:10,20130715170113263.JPG
